c_Colonia,c_CodigoPostal,Nombre del asentamiento,,,,,,,,,
2849,49093,Pueblo de Jalisco,,,,,,,,,
2849,54255,Xhimojay,,,,,,,,,
2849,61952,Arroyo Seco,,,,,,,,,
2849,71367,Santa María Tlapanalquiahuitl,,,,,,,,,
2849,72456,Molino de Enmedio,,,,,,,,,
2849,76713,Hacienda San Cirilo,,,,,,,,,
2849,78390,Hermenegildo J. Aldana,,,,,,,,,
2849,81048,Unión de Colonos,,,,,,,,,
2849,83118,Villas de Turin,,,,,,,,,
2849,86934,Las Mercedes,,,,,,,,,
2849,94350,Lourdes,,,,,,,,,
2850,09630,San Miguel Teotongo Sección Acorralado,,,,,,,,,
2850,31895,Centro,,,,,,,,,
2850,34545,Las Patillas,,,,,,,,,
2850,40935,Cerro Prieto,,,,,,,,,
2850,42836,Los Lagos,,,,,,,,,
2850,49055,El Triangulo,,,,,,,,,
2850,54256,Xhixhata,,,,,,,,,
2850,61952,Capeo,,,,,,,,,
2850,71366,El Portillo,,,,,,,,,
2850,72460,Club de Golf Puebla,,,,,,,,,
2850,76729,Loma Bonita,,,,,,,,,
2850,78430,16 de Septiembre,,,,,,,,,
2850,81045,Santa María,,,,,,,,,
2850,83070,Parque Madero Norte,,,,,,,,,
2850,86946,Las Minitas,,,,,,,,,
2850,94350,Santa Maria Tlachichilco,,,,,,,,,
2851,09630,San Miguel Teotongo Sección Avisadero,,,,,,,,,
2851,25204,San José,,,,,,,,,
2851,29020,5 Plumas,,,,,,,,,
2851,31896,Carmeño,,,,,,,,,
2851,34555,Los Platanitos,,,,,,,,,
2851,38480,Victoria de Cortazar,,,,,,,,,
2851,40935,El Quemado,,,,,,,,,
2851,42186,Privada Don Pablo,,,,,,,,,
2851,49056,Jardines del Sol,,,,,,,,,
2851,61952,Coenandio,,,,,,,,,
2851,66065,Colinas del Topo Ampliación,,,,,,,,,
2851,71366,Los Pozuelos,,,,,,,,,
2851,72460,FOVISSSTE San Roque,,,,,,,,,
2851,76710,Villas de Escobedo,,,,,,,,,
2851,78436,5o Plano de la Genovevo Rivas Guillén,,,,,,,,,
2851,81278,Santa Catalina,,,,,,,,,
2851,83177,San Marcos,,,,,,,,,
2851,86955,Lic. Gustavo Díaz Ordaz 2a. Sección,,,,,,,,,
2851,94350,Unión Obrera,,,,,,,,,
2852,09630,San Miguel Teotongo Sección Capilla,,,,,,,,,
2852,29323,Cuchumultic,,,,,,,,,
2852,31896,El Manzano,,,,,,,,,
2852,34563,El Llano,,,,,,,,,
2852,38486,Zempoala,,,,,,,,,
2852,40935,Poza Honda,,,,,,,,,
2852,42374,El Arenalito (El Arroyo),,,,,,,,,
2852,49057,La Palma,,,,,,,,,
2852,54255,El Durazno de Cuauhtémoc,,,,,,,,,
2852,61952,J. David Tellitud (Santa Rita),,,,,,,,,
2852,66072,Hacienda los Ayala,,,,,,,,,
2852,71366,Mano Del Señor,,,,,,,,,
2852,76715,La Loma,,,,,,,,,
2852,78438,Arboledas II,,,,,,,,,
2852,81294,Primavera CTELL 11,,,,,,,,,
2852,83224,Paseo de las Misiones,,,,,,,,,
2852,86945,Lontanasa,,,,,,,,,
2852,89607,Los Almendros,,,,,,,,,
2852,94360,Emilio Suberbie,,,,,,,,,
2853,09630,San Miguel Teotongo Sección Guadalupe,,,,,,,,,
2853,25294,Ex Hacienda los Cerritos,,,,,,,,,
2853,29020,Plan de Ayala,,,,,,,,,
2853,31897,Del Seguro,,,,,,,,,
2853,34560,Los Altitos (Mesa de los Paredones),,,,,,,,,
2853,38474,Del Valle,,,,,,,,,
2853,40936,Cuauhtémoc,,,,,,,,,
2853,42670,El Horno,,,,,,,,,
2853,49060,Loma de Barro,,,,,,,,,
2853,54255,Magueycitos,,,,,,,,,
2853,61952,Santiago Conguripo,,,,,,,,,
2853,66073,Los Girasoles IV,,,,,,,,,
2853,71373,San Sebastián Yutanino,,,,,,,,,
2853,72464,INFONAVIT Mateo de Regil Rodríguez,,,,,,,,,
2853,76715,Moctezuma,,,,,,,,,
2853,78433,Covadonga,,,,,,,,,
2853,81294,Las Cerezas,,,,,,,,,
2853,83287,Casa Real,,,,,,,,,
2853,86977,Los Colorines,,,,,,,,,
2853,89607,Pescadores,,,,,,,,,
2853,94360,Miguel Hidalgo,,,,,,,,,
2854,09630,San Miguel Teotongo Sección Iztlahuaca,,,,,,,,,
2854,25298,Alondra,,,,,,,,,
2854,29014,Rosario Poniente,,,,,,,,,
2854,31897,Villas del Sol,,,,,,,,,
2854,34564,El Higueral,,,,,,,,,
2854,38475,Emiliano Zapata,,,,,,,,,
2854,40936,El Huicón,,,,,,,,,
2854,42316,El Banxu,,,,,,,,,
2854,49063,A.C.F.E.,,,,,,,,,
2854,54273,Dedeni Dolores,,,,,,,,,
2854,61954,Santa Teresa,,,,,,,,,
2854,66085,San Miguel,,,,,,,,,
2854,71372,San Isidro el Potrero,,,,,,,,,
2854,72090,Barrio San Sebastián,,,,,,,,,
2854,76714,Las Torres,,,,,,,,,
2854,78438,Derechos Humanos,,,,,,,,,
2854,81295,Santa Luz,,,,,,,,,
2854,83640,Real de los Viñedos,,,,,,,,,
2854,86960,Los Gómez,,,,,,,,,
2854,89607,Altamira II,,,,,,,,,
2855,09630,San Miguel Teotongo Sección Jardines,,,,,,,,,
2855,25016,Recreativo Sección 38,,,,,,,,,
2855,29950,El Carmen,,,,,,,,,
2855,31897,Juan Pablo II,,,,,,,,,
2855,34564,El Comedero,,,,,,,,,
2855,38473,Josefa Ortiz de Domínguez,,,,,,,,,
2855,40936,Zacualpan,,,,,,,,,
2855,42325,La Libertad,,,,,,,,,
2855,49064,Lomas Altas,,,,,,,,,
2855,54273,Mataxhi,,,,,,,,,
2855,61956,Tecario,,,,,,,,,
2855,66278,Privada Lomas de San Agustin,,,,,,,,,
2855,71370,San Francisco Cahuacua,,,,,,,,,
2855,75112,Santa Isabel Tepetzala,,,,,,,,,
2855,76714,Lázaro Cárdenas,,,,,,,,,
2855,78434,El Barranco,,,,,,,,,
2855,81293,Villa Centenario,,,,,,,,,
2855,83730,Vicente Guerrero,,,,,,,,,
2855,86940,Los Hermanos Hernández,,,,,,,,,
2855,89602,La Joya,,,,,,,,,
2855,94370,Carlos Marx,,,,,,,,,
2856,09630,San Miguel Teotongo Sección La Cruz,,,,,,,,,
2856,25019,Santa María,,,,,,,,,
2856,30378,Jerusalén,,,,,,,,,
2856,31897,Chamizal,,,,,,,,,
2856,34564,San Miguel,,,,,,,,,
2856,38477,Presidencia Municipal,,,,,,,,,
2856,40937,La Zuzuca,,,,,,,,,
2856,42306,La palma,,,,,,,,,
2856,49065,Lomas Del Valle,,,,,,,,,
2856,54274,San Juan Acazuchitlán,,,,,,,,,
2856,61957,Baztán del Cobre,,,,,,,,,
2856,66277,Privada San Roberto,,,,,,,,,
2856,71378,Zapotitlan del Río,,,,,,,,,
2856,73930,Huixta,,,,,,,,,
2856,76710,Francisco Villa,,,,,,,,,
2856,78437,El Lavadero,,,,,,,,,
2856,81295,Los Ángeles,,,,,,,,,
2856,85489,Parque Industrial Pesquero Rodolfo Sánchez Taboada,,,,,,,,,
2856,86936,Los Mangos,,,,,,,,,
2856,89810,Morelos,,,,,,,,,
2856,94370,Cidosa,,,,,,,,,
2857,09630,San Miguel Teotongo Sección Loma Alta,,,,,,,,,
2857,25204,San Jerónimo,,,,,,,,,
2857,30362,Nuevo Guerrero,,,,,,,,,
2857,31898,El Progreso,,,,,,,,,
2857,34564,El Laurel,,,,,,,,,
2857,38487,Los Llanitos (El Ranchito),,,,,,,,,
2857,40938,Miranda Fonseca,,,,,,,,,
2857,42803,Rinconada de Tultengo,,,,,,,,,
2857,49066,Los Guayabos,,,,,,,,,
2857,54256,Agua Escondida,,,,,,,,,
2857,61957,Ojo de Agua,,,,,,,,,
2857,66100,Privada La Bolita,,,,,,,,,
2857,71375,San Mateo Yucutindo Centro,,,,,,,,,
2857,73310,Niños Héroes,,,,,,,,,
2857,76722,Santiago Atepetlac,,,,,,,,,
2857,78438,El Tanquesito,,,,,,,,,
2857,81271,Las Villas Residencial,,,,,,,,,
2857,86947,Los Naranjos (Sofocante),,,,,,,,,
2857,89839,Valle del Mante,,,,,,,,,
2857,94370,Guadalupe Victoria,,,,,,,,,
2858,09630,San Miguel Teotongo Sección Mercedes,,,,,,,,,
2858,25138,Privada Guadalupe,,,,,,,,,
2858,29049,San Fernando,,,,,,,,,
2858,31899,Guadalupano,,,,,,,,,
2858,34555,Rancho Viejo II,,,,,,,,,
2858,40939,Buenos Aires Colonia,,,,,,,,,
2858,43893,La Cantera,,,,,,,,,
2858,49070,Ejidal,,,,,,,,,
2858,54260,Buenavista,,,,,,,,,
2858,61958,Santa María,,,,,,,,,
2858,66114,Cima de las Mitras,,,,,,,,,
2858,71380,Santiago Textitlan,,,,,,,,,
2858,74365,San Lorenzo los Jagüeyes,,,,,,,,,
2858,76743,La Mora (La Joya),,,,,,,,,
2858,78438,Emiliano Zapata,,,,,,,,,
2858,81270,Las Quintas,,,,,,,,,
2858,85440,Santa Teresita,,,,,,,,,
2858,86977,Los Parra,,,,,,,,,
2858,89840,Las Flores,,,,,,,,,
2859,09630,San Miguel Teotongo Sección Palmitas,,,,,,,,,
2859,25093,Portal del Sur,,,,,,,,,
2859,30535,Santiago,,,,,,,,,
2859,31899,El Molino,,,,,,,,,
2859,34564,Jaboneral,,,,,,,,,
2859,38487,El Molinito,,,,,,,,,
2859,40940,Los Valles,,,,,,,,,
2859,42306,Ustheje,,,,,,,,,
2859,54260,Canalejas,,,,,,,,,
2859,61959,Buenavista Tres,,,,,,,,,
2859,66116,Fama IV,,,,,,,,,
2859,71382,Santiago Sochiltepec,,,,,,,,,
2859,74365,Tenextepec,,,,,,,,,
2859,76746,Parada los Terraza,,,,,,,,,
2859,78430,Los Olivos,,,,,,,,,
2859,86977,Los Pinos,,,,,,,,,
2859,89840,Río Mante,,,,,,,,,
2860,09630,San Miguel Teotongo Sección Puente,,,,,,,,,
2860,25093,Colinas del Sur,,,,,,,,,
2860,30535,San Julián,,,,,,,,,
2860,33086,San Francisco,,,,,,,,,
2860,34564,Las Cuevas,,,,,,,,,
2860,38484,El Colorado,,,,,,,,,
2860,40941,El Salto,,,,,,,,,
2860,43386,San Juan Cuahutengo,,,,,,,,,
2860,49070,Magisterial,,,,,,,,,
2860,54265,La Comunidad,,,,,,,,,
2860,61959,El Reparo,,,,,,,,,
2860,66119,Lomas Del Mirador,,,,,,,,,
2860,71383,Recibimiento de Cuauhtémoc,,,,,,,,,
2860,76703,La Palma,,,,,,,,,
2860,78430,Francisco Villa,,,,,,,,,
2860,81278,San Isidro,,,,,,,,,
2860,85499,Tetabiate,,,,,,,,,
2860,86947,Los Robles,,,,,,,,,
2860,89846,Zeferino Terán,,,,,,,,,
2860,94380,Agrícola Librado Rivera,,,,,,,,,
2861,09630,San Miguel Teotongo Sección Ranchito,,,,,,,,,
2861,25084,Colinas de San Lorenzo,,,,,,,,,
2861,30203,Santa Rosa,,,,,,,,,
2861,33086,Magisterio 42 Sur,,,,,,,,,
2861,34564,Casas Viejas,,,,,,,,,
2861,38484,El Tecolote,,,,,,,,,
2861,43024,Bellavista,,,,,,,,,
2861,49070,El Tinaco,,,,,,,,,
2861,54256,Las Huertas,,,,,,,,,
2861,61959,Las Anonas (Las Anonas de los Jaimes),,,,,,,,,
2861,66120,Balcones de San Humberto,,,,,,,,,
2861,71388,El Cocal,,,,,,,,,
2861,72010,Residencial Santa María,,,,,,,,,
2861,76722,El Tesoro del Campo,,,,,,,,,
2861,78433,Hacienda del Barranco,,,,,,,,,
2861,81277,Hacienda Arroyo Pioneros,,,,,,,,,
2861,86973,Los Tres Hermanos,,,,,,,,,
2862,09630,San Miguel Teotongo Sección Rancho Bajo,,,,,,,,,
2862,25016,Francisco I. Madero Rústico,,,,,,,,,
2862,33086,Génesis,,,,,,,,,
2862,34563,Pie de La Cuesta,,,,,,,,,
2862,38483,San José de Ojo Zarco,,,,,,,,,
2862,40941,Mexcaltepec,,,,,,,,,
2862,42370,Buenos Aires,,,,,,,,,
2862,49076,Villa Olímpica,,,,,,,,,
2862,54275,Santiago Oxthoc,,,,,,,,,
2862,61960,Quetzerio,,,,,,,,,
2862,71385,Santiago Amoltepec,,,,,,,,,
2862,72040,Del Valle,,,,,,,,,
2862,76743,Las Postas,,,,,,,,,
2862,78434,Hacienda San Miguel,,,,,,,,,
2862,81248,Residencial del Country,,,,,,,,,
2862,83146,Quinta La Paloma,,,,,,,,,
2862,86940,Los Tres Reyes,,,,,,,,,
2862,89849,Aeropuerto,,,,,,,,,
2863,09630,San Miguel Teotongo Sección Torres,,,,,,,,,
2863,25016,Nuevo Mirasierra,,,,,,,,,
2863,30400,El Huapinol,,,,,,,,,
2863,33086,El Mirador,,,,,,,,,
2863,34564,Rancho Viejo I,,,,,,,,,
2863,38484,Santiago Capitiro,,,,,,,,,
2863,40942,San Andrés de La Cruz,,,,,,,,,
2863,42865,Miraflores,,,,,,,,,
2863,49077,J. José Zaragoza,,,,,,,,,
2863,54270,San Miguel de La Victoria,,,,,,,,,
2863,61963,San Jerónimo,,,,,,,,,
2863,71390,Santa María Zaniza,,,,,,,,,
2863,72040,Rincón Dorado,,,,,,,,,
2863,76726,Montecristo (La Cotera),,,,,,,,,
2863,78434,La Huerta,,,,,,,,,
2863,81248,Real del Country,,,,,,,,,
2863,83146,Puerta de Hierro,,,,,,,,,
2863,86956,Los Venados,,,,,,,,,
2863,89849,Cuauhtémoc,,,,,,,,,
2863,94380,Urbana Librado Rivera,,,,,,,,,
2864,01376,Santa Fe Centro Ciudad,,,,,,,,,
2864,25013,Valle de Morelos,,,,,,,,,
2864,29950,El Ciprés,,,,,,,,,
2864,33087,El Refugio,,,,,,,,,
2864,34556,Ramos,,,,,,,,,
2864,40943,El Achotal,,,,,,,,,
2864,42820,La Poza,,,,,,,,,
2864,49078,Molino Viejo,,,,,,,,,
2864,54270,Tecolapan,,,,,,,,,
2864,61969,Sanchiqueo,,,,,,,,,
2864,71395,Santo Domingo Teojomulco,,,,,,,,,
2864,72050,Villa Karol,,,,,,,,,
2864,76720,Las Coronelas,,,,,,,,,
2864,78433,Las Américas,,,,,,,,,
2864,81234,Carolina Residencial,,,,,,,,,
2864,83118,Laura Alicia Frías de Lopez Nogales,,,,,,,,,
2864,86934,Macayal,,,,,,,,,
2864,89849,Nuevo Amanecer,,,,,,,,,
2864,94389,Molino,,,,,,,,,
2865,25084,Parajes de Santa Elena,,,,,,,,,
2865,29950,Girasoles,,,,,,,,,
2865,33016,Las Vírgenes,,,,,,,,,
2865,34556,Las Leonas,,,,,,,,,
2865,38485,El Armadillo,,,,,,,,,
2865,40943,El Cucuyachi,,,,,,,,,
2865,42376,Cardonalito,,,,,,,,,
2865,49079,Santa Rosa,,,,,,,,,
2865,54285,El Divisadero Fresno,,,,,,,,,
2865,61970,San Nicolás Arroyo Hondo,,,,,,,,,
2865,66129,La Ermita,,,,,,,,,
2865,71399,Las Huertas,,,,,,,,,
2865,76720,La Asturiana,,,,,,,,,
2865,78430,Las Capillas,,,,,,,,,
2865,81234,Bosques del Pedregal,,,,,,,,,
2865,83165,Jardines de Hermosillo,,,,,,,,,
2865,86955,Mag,,,,,,,,,
2865,94390,Benito Juárez,,,,,,,,,
2866,05410,1° de Mayo,,,,,,,,,
2866,29950,Las Palmas,,,,,,,,,
2866,33038,Lotes Urbanos,,,,,,,,,
2866,34556,La Vega,,,,,,,,,
2866,38498,Arreguín de Arriba,,,,,,,,,
2866,40943,Las Trincheras,,,,,,,,,
2866,42803,Bugambilias,,,,,,,,,
2866,49080,San Pedro,,,,,,,,,
2866,54284,San Agustín Buenavista,,,,,,,,,
2866,61970,El Rosario,,,,,,,,,
2866,66129,Prov del Pte 3 Sec,,,,,,,,,
2866,71398,El Limón,,,,,,,,,
2866,72100,El Jazmín,,,,,,,,,
2866,76713,La Lira,,,,,,,,,
2866,78430,Luis Donaldo Colosio,,,,,,,,,
2866,81240,Toledo Ceballos,,,,,,,,,
2866,83165,Hacienda Del Pedregal,,,,,,,,,
2866,86947,Mata de la Hoja,,,,,,,,,
2866,89870,Luis Donaldo Colosio,,,,,,,,,
2866,94390,Francisco Ferrer Guardia,,,,,,,,,
2867,05030,La Manzanita,,,,,,,,,
2867,25146,Privada Francisco I. Madero,,,,,,,,,
2867,30500,Quinta Anita,,,,,,,,,
2867,33030,Industrial Norte,,,,,,,,,
2867,34556,La Mesa del Jardín,,,,,,,,,
2867,38490,Cañada de Caracheo,,,,,,,,,
2867,40943,Llanos de Santiago,,,,,,,,,
2867,42306,Granaditas,,,,,,,,,
2867,49086,Miguel Hidalgo,,,,,,,,,
2867,54296,San José Deguedo,,,,,,,,,
2867,61970,Purechucho (El Brasil),,,,,,,,,
2867,71275,San Jacinto Tlacotepec,,,,,,,,,
2867,76713,Real de San Pedro,,,,,,,,,
2867,78430,Ma. Laura,,,,,,,,,
2867,81254,Mallorca,,,,,,,,,
2867,83224,Compostela Residencial,,,,,,,,,
2867,86933,Mi Ranchito,,,,,,,,,
2868,05610,Santa Rosa Xochiac,,,,,,,,,
2868,25124,Rincón de San Vicente,,,,,,,,,
2868,30500,Plazuelas de San Francisco,,,,,,,,,
2868,33077,FOVISSSTE Granjas,,,,,,,,,
2868,34553,Los Laureles,,,,,,,,,
2868,38493,Caracheo,,,,,,,,,
2868,40943,Río Santiago,,,,,,,,,
2868,42985,Tolteca,,,,,,,,,
2868,49087,20 de Noviembre,,,,,,,,,
2868,54297,San Juan Daxthi,,,,,,,,,
2868,61971,Arua,,,,,,,,,
2868,66150,Privada Treviño,,,,,,,,,
2868,72110,La Constancia,,,,,,,,,
2868,76710,Desarrollo Ciudadano,,,,,,,,,
2868,78434,Niños Héroes,,,,,,,,,
2868,81490,Bugambilias,,,,,,,,,
2868,86947,Miguel Hidalgo 2a. Sección,,,,,,,,,
2868,89887,Campesina Dos,,,,,,,,,
2868,94390,Terrícola,,,,,,,,,
2869,05330,Ampliación el Yaqui,,,,,,,,,
2869,25197,La Romita,,,,,,,,,
2869,30500,Tonalá 2000,,,,,,,,,
2869,33078,INFONAVIT Revolución,,,,,,,,,
2869,34553,Agua Blanca de Los Rocha,,,,,,,,,
2869,38493,El Diezmo,,,,,,,,,
2869,40943,Santiago de La Unión,,,,,,,,,
2869,43123,San Miguel Ayotempa,,,,,,,,,
2869,49088,Constituyentes,,,,,,,,,
2869,54280,San Francisco Soyaniquilpan,,,,,,,,,
2869,61971,Charácuaro,,,,,,,,,
2869,71414,Rancho Viejo Sola,,,,,,,,,
2869,72130,Puerta de Hierro,,,,,,,,,
2869,76540,De las Cruces,,,,,,,,,
2869,78438,Primero de Mayo 2a. Sección,,,,,,,,,
2869,81475,Évora 2000,,,,,,,,,
2869,83285,Morelos,,,,,,,,,
2869,86947,Molino de Arroz,,,,,,,,,
2869,89884,Carolina Yucatán Dos,,,,,,,,,
2869,94399,Pradera,,,,,,,,,
2870,12410,Chalmita,,,,,,,,,
2870,25138,Cerrada Guadalupe,,,,,,,,,
2870,29249,Molino La Isla,,,,,,,,,
2870,31704,Alamedas,,,,,,,,,
2870,34553,Los Fresnos,,,,,,,,,
2870,40944,La Remonta,,,,,,,,,
2870,43135,Soyuco,,,,,,,,,
2870,54285,El Divisadero de Zapata,,,,,,,,,
2870,61971,Turitzio,,,,,,,,,
2870,66196,Miguel Hidalgo,,,,,,,,,
2870,71418,San Sebastián de las Grutas,,,,,,,,,
2870,72130,Residencial los Álamos,,,,,,,,,
2870,76540,De los Sánchez,,,,,,,,,
2870,78438,Privada Hacienda Cocoyoc,,,,,,,,,
2870,81479,Nuestra Señora de Guadalupe,,,,,,,,,
2870,83288,Asturias Residencial,,,,,,,,,
2870,86976,Monte Líbano,,,,,,,,,
2870,89897,Miravalle,,,,,,,,,
2870,94400,Santa Gertrudis,,,,,,,,,
2871,12910,La Lupita Teticpac,,,,,,,,,
2871,29045,27 de Febrero,,,,,,,,,
2871,31735,1ro de Mayo,,,,,,,,,
2871,34553,Las Cuevas,,,,,,,,,
2871,38499,La Concepción,,,,,,,,,
2871,40944,San Francisco del Tibor,,,,,,,,,
2871,43127,Ahuatetla,,,,,,,,,
2871,49089,Central,,,,,,,,,
2871,54290,Ignacio Zaragoza,,,,,,,,,
2871,61972,La Cuchilla,,,,,,,,,
2871,66353,Priv San Patricio,,,,,,,,,
2871,76540,Los Martínez,,,,,,,,,
2871,78433,Privada de Los Pinos,,,,,,,,,
2871,81479,Lomas del Sol,,,,,,,,,
2871,83349,Emiliano Zapata,,,,,,,,,
2871,86977,No Te Metas,,,,,,,,,
2871,89899,Campestre,,,,,,,,,
2871,94410,Jalapilla,,,,,,,,,
2872,12950,La Lupita Xolco,,,,,,,,,
2872,25034,Santa Anita,,,,,,,,,
2872,29019,3 de Mayo,,,,,,,,,
2872,31778,Jardines de Nuevo Casas Grandes,,,,,,,,,
2872,34553,La Cupía,,,,,,,,,
2872,38498,La Gavia,,,,,,,,,
2872,42325,Cerrito Capula,,,,,,,,,
2872,49089,Cordero,,,,,,,,,
2872,54295,Palos Altos,,,,,,,,,
2872,61972,Tziritzícuaro,,,,,,,,,
2872,71410,Villa Sola de Vega Centro,,,,,,,,,
2872,72170,Santa Cruz Guadalupe,,,,,,,,,
2872,76513,El Ranchito,,,,,,,,,
2872,78438,Privada Hacienda de San Agustín,,,,,,,,,
2872,81448,Profesionistas,,,,,,,,,
2872,83349,Insurgentes,,,,,,,,,
2872,86946,Nueva Esperanza,,,,,,,,,
2872,94410,Rafael Delgado,,,,,,,,,
2873,12930,San Miguel,,,,,,,,,
2873,25019,Las Maravillas,,,,,,,,,
2873,29086,7 de Abril,,,,,,,,,
2873,31778,Francisco Villa,,,,,,,,,
2873,34544,Aguaje de Los Ángeles,,,,,,,,,
2873,38493,La Mocha,,,,,,,,,
2873,40947,Caña de Agua,,,,,,,,,
2873,43802,Hacienda las Torres I,,,,,,,,,
2873,49089,La Hacienda,,,,,,,,,
2873,54290,La Goleta,,,,,,,,,
2873,61973,Los Cuachalalates,,,,,,,,,
2873,71423,San Isidro Ojo de Agua,,,,,,,,,
2873,72190,Concepción las Lajas,,,,,,,,,
2873,76510,La Mesa Providencia,,,,,,,,,
2873,78438,Privada Hacienda Guadalupe,,,,,,,,,
2873,81493,Lomas de los Achiris,,,,,,,,,
2873,83346,Aguayo Porchas,,,,,,,,,
2873,86965,Nuevo León,,,,,,,,,
2873,89602,Villerias,,,,,,,,,
2873,94420,Chicola,,,,,,,,,
2874,12940,San José,,,,,,,,,
2874,25206,Privada Coloniales,,,,,,,,,
2874,29096,6 de Junio,,,,,,,,,
2874,31778,Tierra y Libertad,,,,,,,,,
2874,34544,Potrero de Manuel,,,,,,,,,
2874,38496,Las Peñitas,,,,,,,,,
2874,40949,Vicente Guerrero,,,,,,,,,
2874,43802,Hacienda las Torres II,,,,,,,,,
2874,49090,El Campanario,,,,,,,,,
2874,54326,Anáhuac,,,,,,,,,
2874,61974,El Carmen,,,,,,,,,
2874,71427,San Felipe Zapotitlán,,,,,,,,,
2874,72197,Geovillas Atlixcayotl,,,,,,,,,
2874,76517,Llanitos de Santa Bárbara,,,,,,,,,
2874,78438,Privada Hacienda La Estancia,,,,,,,,,
2874,81478,Linda Vista,,,,,,,,,
2874,83346,Pueblo Nuevo,,,,,,,,,
2874,86965,Nuevo Paraíso,,,,,,,,,
2874,89605,Colinas de La Laguna,,,,,,,,,
2874,94420,Mariano Escobedo,,,,,,,,,
2875,25049,Privada Coahuila,,,,,,,,,
2875,29080,Agua Azul,,,,,,,,,
2875,31730,INFONAVIT Cobra,,,,,,,,,
2875,34544,La Mesita,,,,,,,,,
2875,38495,De Parral,,,,,,,,,
2875,40950,Pie de La Cuesta,,,,,,,,,
2875,43802,Hacienda las Torres III,,,,,,,,,
2875,49090,Fovissste (jose Clemente Orozco),,,,,,,,,
2875,54330,El Ocotal,,,,,,,,,
2875,61974,La Era,,,,,,,,,
2875,66354,Loma Pelona,,,,,,,,,
2875,76548,Los Llanitos de Pathé,,,,,,,,,
2875,78438,Privada Hacienda San Gabriel,,,,,,,,,
2875,81490,INFONAVIT Las Higueras,,,,,,,,,
2875,83347,Infonavit,,,,,,,,,
2875,86947,Nuevo Xochimilco,,,,,,,,,
2875,89604,Guadalupe Cervantes,,,,,,,,,
2875,94428,Loma Grande,,,,,,,,,
2876,14000,Tlalpan,,,,,,,,,
2876,25155,Las Margaritas,,,,,,,,,
2876,29049,Arroyo Blanco,,,,,,,,,
2876,31720,Los Arcos,,,,,,,,,
2876,34546,Vega Redonda,,,,,,,,,
2876,38493,San Agustín Culiacán,,,,,,,,,
2876,40951,La Gloria,,,,,,,,,
2876,43803,Ampliación Residencial San Ángel,,,,,,,,,
2876,54324,La Cruz y Carrizal,,,,,,,,,
2876,61974,Los Hornos (La Cacamicua),,,,,,,,,
2876,66356,Praderas Del Castillo,,,,,,,,,
2876,71418,Yoganita,,,,,,,,,
2876,72400,Amanecer,,,,,,,,,
2876,76534,La Luz (Carrizalito),,,,,,,,,
2876,78438,Privada Hacienda San Mateo,,,,,,,,,
2876,81475,Valle Bonito,,,,,,,,,
2876,83348,Antonio Méndez,,,,,,,,,
2876,86935,Oklahoma,,,,,,,,,
2876,94422,Texmalaca,,,,,,,,,
2877,14360,Magisterial Coapa,,,,,,,,,
2877,25010,Solidaridad,,,,,,,,,
2877,34546,El Rincón,,,,,,,,,
2877,38499,San Francisco de los Leones,,,,,,,,,
2877,40951,Río del Bálsamo,,,,,,,,,
2877,49090,Lomas de Zapotlan,,,,,,,,,
2877,54333,Loma Alta,,,,,,,,,
2877,61975,Comburindio,,,,,,,,,
2877,66356,Privada 10 de Mayo,,,,,,,,,
2877,71418,Nachihuí,,,,,,,,,
2877,76529,La Lagunita,,,,,,,,,
2877,78438,Real de San Pedro II,,,,,,,,,
2877,81254,Versalles Residencial,,,,,,,,,
2877,83348,Las Palmas,,,,,,,,,
2877,86947,Oklahoma I,,,,,,,,,
2877,89602,Educación,,,,,,,,,
2877,94423,Texmola,,,,,,,,,
2878,14390,Villa Coapa,,,,,,,,,
2878,25034,Esther Santos,,,,,,,,,
2878,29019,Buena Vista,,,,,,,,,
2878,34546,La Curtiduría,,,,,,,,,
2878,38499,San Isidro Culiacán,,,,,,,,,
2878,40951,Santo Domingo,,,,,,,,,
2878,42375,El Boxo,,,,,,,,,
2878,49090,Los Ocotillos,,,,,,,,,
2878,54345,Los Arana,,,,,,,,,
2878,61976,San Miguel,,,,,,,,,
2878,66358,Cordilleras Del Virrey,,,,,,,,,
2878,71424,San Juan Bautista,,,,,,,,,
2878,72464,UEMAC,,,,,,,,,
2878,76534,El Hortelano,,,,,,,,,
2878,78434,Residencial Pavón,,,,,,,,,
2878,82204,La Urraca Nueva,,,,,,,,,
2878,83347,Jesús Garcia,,,,,,,,,
2878,86956,Palmira,,,,,,,,,
2878,89602,Álamo,,,,,,,,,
2878,94424,Temaxcaltitla,,,,,,,,,
2879,14308,Ex Hacienda Coapa,,,,,,,,,
2879,25088,El Álamo,,,,,,,,,
2879,29057,CCI,,,,,,,,,
2879,32030,Del Norte,,,,,,,,,
2879,34554,Rincón de Sianori (Rincón Viejo),,,,,,,,,
2879,38499,San Nicolás de Manantiales,,,,,,,,,
2879,40952,El Cacao,,,,,,,,,
2879,42186,Privada Santa Mónica,,,,,,,,,
2879,49090,San Bartolo,,,,,,,,,
2879,54330,Llano de Zacapexco,,,,,,,,,
2879,61978,San Antonio Urapa,,,,,,,,,
2879,66358,Zimix Sección Leones,,,,,,,,,
2879,71416,Potrero,,,,,,,,,
2879,76539,San Juan de Enramadas,,,,,,,,,
2879,78433,Residencial Santiago,,,,,,,,,
